Time (s),Current (A)
1.2490234375,-4.656613e-09
1.25,-9.749783e-09
1.2509765625,-2.619345e-09
1.251953125,-1.600711e-09
1.2529296875,-2.619345e-09
1.25390625,4.365575e-10
1.2548828125,-5.675247e-09
1.255859375,-5.675247e-09
1.2568359375,-8.731149e-09
1.2578125,-7.712515e-09
1.2587890625,-4.656613e-09
1.259765625,-1.600711e-09
1.2607421875,-1.600711e-09
1.26171875,-6.693881e-09
1.2626953125,-5.675247e-09
1.263671875,-1.076842e-08
1.2646484375,-4.656613e-09
1.265625,-2.619345e-09
1.2666015625,-6.693881e-09
1.267578125,-9.749783e-09
1.2685546875,-9.749783e-09
1.26953125,-7.712515e-09
1.2705078125,-3.637979e-09
1.271484375,-1.600711e-09
1.2724609375,2.473826e-09
1.2734375,1.455192e-09
1.2744140625,-7.712515e-09
1.275390625,-1.076842e-08
1.2763671875,-8.731149e-09
1.27734375,4.365575e-10
1.2783203125,-6.693881e-09
1.279296875,-4.656613e-09
1.2802734375,-4.656613e-09
1.28125,-1.600711e-09
1.2822265625,1.455192e-09
1.283203125,-2.619345e-09
1.2841796875,-5.675247e-09
1.28515625,-7.712515e-09
1.2861328125,-1.076842e-08
1.287109375,-4.656613e-09
1.2880859375,-1.600711e-09
1.2890625,-4.656613e-09
1.2900390625,-6.693881e-09
1.291015625,-6.693881e-09
1.2919921875,-7.712515e-09
1.29296875,-4.656613e-09
1.2939453125,-8.731149e-09
1.294921875,-9.749783e-09
1.2958984375,-5.675247e-09
1.296875,-1.382432e-08
1.2978515625,-4.656613e-09
1.298828125,-2.619345e-09
1.2998046875,1.455192e-09
1.30078125,-5.675247e-09
1.3017578125,-4.656613e-09
1.302734375,-4.656613e-09
1.3037109375,-8.731149e-09
1.3046875,-6.693881e-09
1.3056640625,-7.712515e-09
1.306640625,-2.619345e-09
1.3076171875,-3.637979e-09
1.30859375,-5.820766e-10
1.3095703125,4.365575e-10
1.310546875,-2.619345e-09
1.3115234375,-2.619345e-09
1.3125,-1.178705e-08
1.3134765625,-7.712515e-09
1.314453125,-6.693881e-09
1.3154296875,-6.693881e-09
1.31640625,-2.619345e-09
1.3173828125,-4.656613e-09
1.318359375,-5.675247e-09
1.3193359375,4.365575e-10
1.3203125,-3.637979e-09
1.3212890625,-4.656613e-09
1.322265625,-1.076842e-08
1.3232421875,-8.731149e-09
1.32421875,-5.675247e-09
1.3251953125,-2.619345e-09
1.326171875,-4.656613e-09
1.3271484375,-1.600711e-09
1.328125,-3.637979e-09
1.3291015625,-4.656613e-09
1.330078125,-2.619345e-09
1.3310546875,-4.656613e-09
1.33203125,-9.749783e-09
1.3330078125,-8.731149e-09
1.333984375,-7.712515e-09
1.3349609375,-4.656613e-09
1.3359375,-1.600711e-09
1.3369140625,1.455192e-09
1.337890625,-4.656613e-09
1.3388671875,-5.675247e-09
1.33984375,-1.178705e-08
1.3408203125,-8.731149e-09
1.341796875,-7.712515e-09
1.3427734375,-2.619345e-09
1.34375,-2.619345e-09
1.3447265625,-5.675247e-09
1.345703125,-6.693881e-09
1.3466796875,-7.712515e-09
1.34765625,-3.637979e-09
1.3486328125,-8.731149e-09
1.349609375,-8.731149e-09
1.3505859375,-7.712515e-09
1.3515625,-8.731149e-09
1.3525390625,-4.656613e-09
1.353515625,-2.619345e-09
1.3544921875,-1.600711e-09
1.35546875,-3.637979e-09
1.3564453125,-6.693881e-09
1.357421875,-9.749783e-09
1.3583984375,-8.731149e-09
1.359375,-8.731149e-09
1.3603515625,-5.675247e-09
1.361328125,-6.693881e-09
1.3623046875,-1.600711e-09
1.36328125,4.365575e-10
1.3642578125,2.473826e-09
1.365234375,-1.600711e-09
1.3662109375,-3.637979e-09
1.3671875,-1.076842e-08
1.3681640625,-7.712515e-09
1.369140625,-5.675247e-09
1.3701171875,1.455192e-09
1.37109375,-5.675247e-09
1.3720703125,-4.656613e-09
1.373046875,-7.712515e-09
1.3740234375,-6.693881e-09
1.375,-2.619345e-09
1.3759765625,-7.712515e-09
1.376953125,-6.693881e-09
1.3779296875,-7.712515e-09
1.37890625,-7.712515e-09
1.3798828125,-3.637979e-09
1.380859375,-1.600711e-09
1.3818359375,-3.637979e-09
1.3828125,-5.820766e-10
1.3837890625,-1.600711e-09
1.384765625,-3.637979e-09
1.3857421875,-3.637979e-09
1.38671875,-9.749783e-09
1.3876953125,-6.693881e-09
1.388671875,-4.656613e-09
1.3896484375,5.529728e-09
1.390625,-1.600711e-09
1.3916015625,-5.820766e-10
1.392578125,-1.600711e-09
1.3935546875,-3.637979e-09
